0 0 0
0.0350000000000000 0 0.0270000000000000
0.0710000000000000 0 0.0550000000000000
0.106000000000000 0 0.0900000000000000
0.141000000000000 0 0.125000000000000
0.176000000000000 0 0.169000000000000
0.227000000000000 0 0.231000000000000
0.251000000000000 0 0.267000000000000
0.271000000000000 0 0.302000000000000
0.290000000000000 0 0.337000000000000
0.310000000000000 0 0.373000000000000
0.322000000000000 0 0.408000000000000
0.329000000000000 0 0.463000000000000
0.341000000000000 0 0.498000000000000
0.337000000000000 0 0.533000000000000
0.341000000000000 0 0.569000000000000
0.329000000000000 0 0.624000000000000
0.329000000000000 0 0.659000000000000
0.306000000000000 0 0.714000000000000
0.298000000000000 0 0.749000000000000
0.275000000000000 0 0.784000000000000
0.259000000000000 0 0.820000000000000
0.227000000000000 0 0.855000000000000
0.180000000000000 0 0.910000000000000
0.157000000000000 0 0.945000000000000
0.129000000000000 0 0.980000000000000
0.0820000000000000 0 1
0.0470000000000000 0 1
0 0 1
0 0.0630000000000000 1
0 0.0980000000000000 1
0 0.165000000000000 1
0 0.200000000000000 1
0 0.247000000000000 1
0 0.282000000000000 1
0 0.349000000000000 1
0 0.380000000000000 1
0 0.431000000000000 1
0 0.467000000000000 1
0 0.514000000000000 1
0 0.549000000000000 1
0 0.616000000000000 1
0 0.647000000000000 1
0 0.698000000000000 1
0 0.733000000000000 1
0 0.780000000000000 1
0 0.847000000000000 1
0 0.898000000000000 1
0 0.949000000000000 1
0 0.980000000000000 1
0 1 0.965000000000000
0 1 0.863000000000000
0 1 0.780000000000000
0 1 0.698000000000000
0 1 0.596000000000000
0 1 0.514000000000000
0 1 0.416000000000000
0 1 0.349000000000000
0 1 0.314000000000000
0 1 0.263000000000000
0 1 0.231000000000000
0 1 0.180000000000000
0 1 0.149000000000000
0 1 0.0820000000000000
0 1 0.0470000000000000
0 1 0
0.0310000000000000 1 0
0.0820000000000000 1 0
0.114000000000000 1 0
0.180000000000000 1 0
0.216000000000000 1 0
0.263000000000000 1 0
0.314000000000000 1 0
0.365000000000000 1 0
0.431000000000000 1 0
0.467000000000000 1 0
0.514000000000000 1 0
0.549000000000000 1 0
0.600000000000000 1 0
0.631000000000000 1 0
0.698000000000000 1 0
0.733000000000000 1 0
0.780000000000000 1 0
0.816000000000000 1 0
0.867000000000000 1 0
0.898000000000000 1 0
0.965000000000000 1 0
1 0.980000000000000 0
1 0.933000000000000 0
1 0.898000000000000 0
1 0.847000000000000 0
1 0.780000000000000 0
1 0.749000000000000 0
1 0.698000000000000 0
1 0.667000000000000 0
1 0.631000000000000 0
1 0.580000000000000 0
1 0.514000000000000 0
1 0.482000000000000 0
1 0.431000000000000 0
1 0.400000000000000 0
1 0.349000000000000 0
1 0.314000000000000 0
1 0.231000000000000 0
1 0.200000000000000 0
1 0.149000000000000 0
1 0.114000000000000 0
1 0.0670000000000000 0
1 0 0
1 0 0
