1.0	1.0	1.0	1.0
0.9882352941176471	0.9941176470588236	0.996078431372549	1.0
0.9764705882352942	0.9882352941176471	0.9921568627450981	1.0
0.9647058823529413	0.9823529411764707	0.9882352941176471	1.0
0.9529411764705884	0.9764705882352942	0.9843137254901961	1.0
0.9411764705882351	0.9705882352941175	0.9803921568627451	1.0
0.9294117647058822	0.9647058823529411	0.9764705882352941	1.0
0.9176470588235293	0.9588235294117646	0.9725490196078431	1.0
0.9058823529411764	0.9529411764705882	0.9686274509803922	1.0
0.8941176470588235	0.9470588235294117	0.9647058823529412	1.0
0.8823529411764706	0.9411764705882353	0.9607843137254902	1.0
0.8705882352941177	0.9352941176470588	0.9568627450980393	1.0
0.8588235294117643	0.9294117647058822	0.9529411764705882	1.0
0.8470588235294114	0.9235294117647057	0.9490196078431372	1.0
0.8352941176470585	0.9176470588235293	0.9450980392156862	1.0
0.8235294117647056	0.9117647058823528	0.9411764705882353	1.0
0.8117647058823527	0.9058823529411764	0.9372549019607843	1.0
0.7999999999999998	0.8999999999999999	0.9333333333333333	1.0
0.7882352941176469	0.8941176470588235	0.9294117647058824	1.0
0.776470588235294	0.888235294117647	0.9254901960784314	1.0
0.7647058823529411	0.8823529411764706	0.9215686274509804	1.0
0.7529411764705882	0.8764705882352941	0.9176470588235294	1.0
0.7411764705882353	0.8705882352941177	0.9137254901960784	1.0
0.7294117647058824	0.8647058823529412	0.9098039215686274	1.0
0.7176470588235295	0.8588235294117648	0.9058823529411765	1.0
0.7058823529411766	0.8529411764705883	0.9019607843137255	1.0
0.6941176470588237	0.8470588235294119	0.8980392156862745	1.0
0.6823529411764708	0.8411764705882354	0.8941176470588236	1.0
0.6705882352941175	0.8352941176470587	0.8901960784313725	1.0
0.6588235294117646	0.8294117647058823	0.8862745098039215	1.0
0.6470588235294117	0.8235294117647058	0.8823529411764706	1.0
0.6352941176470588	0.8176470588235294	0.8784313725490196	1.0
0.6235294117647059	0.8117647058823529	0.8745098039215686	1.0
0.611764705882353	0.8058823529411765	0.8705882352941177	1.0
0.6000000000000001	0.8	0.8666666666666667	1.0
0.5882352941176472	0.7941176470588236	0.8627450980392157	1.0
0.5764705882352943	0.7882352941176471	0.8588235294117648	1.0
0.5647058823529414	0.7823529411764707	0.8549019607843138	1.0
0.552941176470588	0.776470588235294	0.8509803921568627	1.0
0.5411764705882351	0.7705882352941176	0.8470588235294118	1.0
0.5294117647058822	0.7647058823529411	0.8431372549019608	1.0
0.5176470588235293	0.7588235294117647	0.8392156862745098	1.0
0.5058823529411764	0.7529411764705882	0.8352941176470589	1.0
0.49411764705882355	0.7470588235294118	0.8313725490196078	1.0
0.48235294117647065	0.7411764705882353	0.8274509803921568	1.0
0.47058823529411775	0.7352941176470589	0.8235294117647058	1.0
0.45882352941176485	0.7294117647058824	0.8196078431372549	1.0
0.44705882352941195	0.723529411764706	0.8156862745098039	1.0
0.43529411764705905	0.7176470588235295	0.8117647058823529	1.0
0.42352941176470615	0.7117647058823531	0.807843137254902	1.0
